"","gene","logfc","ave_expr","p_value","adj_p_value","comparison"
"HIGD1A","HIGD1A",-0.368826861732616,12.6332802654291,9.62111502276324e-11,1.45013203364982e-09,"cid1 - cid0"
"ARRB2","ARRB2",1.11123451807347,8.78930055724676,9.76367883092383e-11,1.4691464970296e-09,"cid1 - cid0"
"BCAR3","BCAR3",-0.464707988631471,8.59144796996739,9.92374865750024e-11,1.49072687467449e-09,"cid1 - cid0"
"ZNRF2","ZNRF2",-0.417414086879853,9.05912158609989,9.96134989264949e-11,1.49386877033318e-09,"cid1 - cid0"
"RGS19","RGS19",0.719967958456593,8.95081820158357,1.0191116151096e-10,1.52577028262144e-09,"cid1 - cid0"
"CCM2","CCM2",0.354581784869504,9.07873807274934,1.03141833050823e-10,1.54161741453092e-09,"cid1 - cid0"
"DHCR24","DHCR24",-0.626369914940646,10.7969581749406,1.03421141104164e-10,1.54321579384264e-09,"cid1 - cid0"
"SPN","SPN",0.517402937229445,7.24987188394635,1.0403630218686e-10,1.54981200246083e-09,"cid1 - cid0"
"PROM1","PROM1",-0.677614909967712,10.6426893040207,1.04644130341486e-10,1.55627724077628e-09,"cid1 - cid0"
"NARF","NARF",0.39304919209566,9.44371681244773,1.07491881217742e-10,1.59597813025281e-09,"cid1 - cid0"
"MNDA","MNDA",1.6003979673773,9.20065693288653,1.07836861888881e-10,1.59844937829661e-09,"cid1 - cid0"
"ARHGEF6","ARHGEF6",0.812077811077774,8.52964127351591,1.09903180739044e-10,1.62638541678787e-09,"cid1 - cid0"
"PDCD6IP","PDCD6IP",-0.372976378640804,11.5698464578517,1.1062410437254e-10,1.63435248588672e-09,"cid1 - cid0"
"CANT1","CANT1",-0.655644508416778,9.32478333166491,1.12494576580787e-10,1.65924867236867e-09,"cid1 - cid0"
"FGFBP1","FGFBP1",-0.633310452626759,9.16619688085158,1.13262054669975e-10,1.66782101227021e-09,"cid1 - cid0"
"AKT3","AKT3",0.664678727767225,8.23711903822583,1.14655486114565e-10,1.68556743379918e-09,"cid1 - cid0"
"DEGS1","DEGS1",0.442462452596539,9.10294866442811,1.15765379321142e-10,1.69909416567571e-09,"cid1 - cid0"
"MGLL","MGLL",-0.541588262315393,10.9054692019465,1.18866173046612e-10,1.74174934089414e-09,"cid1 - cid0"
"C17orf62","C17orf62",0.449911125137273,9.84935784901248,1.20657783086452e-10,1.76511296074021e-09,"cid1 - cid0"
"ZBTB20","ZBTB20",0.660569915829152,8.55786297379809,1.23345531395259e-10,1.80148865021494e-09,"cid1 - cid0"
"TMEM132A","TMEM132A",0.632420367186754,7.84551981998776,1.25071496841599e-10,1.82372167951602e-09,"cid1 - cid0"
"MPDZ","MPDZ",0.620495491111759,7.22832768771905,1.26131995126016e-10,1.83619471928979e-09,"cid1 - cid0"
"SNAPC3","SNAPC3",-0.324563757108779,9.03009495406439,1.26951724454011e-10,1.84512790428046e-09,"cid1 - cid0"
"SNX7","SNX7",-0.515117720644264,10.0222928435117,1.31027039522362e-10,1.90060553980113e-09,"cid1 - cid0"
"VSIG10","VSIG10",-0.501640904229793,7.76743474099419,1.31383282466489e-10,1.90060553980113e-09,"cid1 - cid0"
"IARS2","IARS2",-0.295275413475597,10.3864789313203,1.31405654991277e-10,1.90060553980113e-09,"cid1 - cid0"
"EGFL6","EGFL6",1.11372183379904,7.34916967460554,1.33516503855641e-10,1.92802138551541e-09,"cid1 - cid0"
"PPP1R14C","PPP1R14C",-1.2498267561953,8.01125586970599,1.39246507807976e-10,2.00752654493529e-09,"cid1 - cid0"
"SGTB","SGTB",0.718356444338109,7.97972654791073,1.41782166360855e-10,2.04079700229700e-09,"cid1 - cid0"
"HAPLN3","HAPLN3",0.602630369980764,8.40881707222708,1.45760869416357e-10,2.09469833689349e-09,"cid1 - cid0"
"SRI","SRI",-0.610919975167151,9.65146935245275,1.5008955735375e-10,2.15101736453077e-09,"cid1 - cid0"
"SCNN1B","SCNN1B",-1.38115546147622,8.18909727155899,1.50160376726431e-10,2.15101736453077e-09,"cid1 - cid0"
"ZNF532","ZNF532",0.974789078679853,7.76156947661467,1.51034403118029e-10,2.16008148740529e-09,"cid1 - cid0"
"PKP2","PKP2",-0.683754654659642,10.8953732447797,1.5458539978476e-10,2.20734144222162e-09,"cid1 - cid0"
"KRCC1","KRCC1",-0.398058208946802,10.7583041287859,1.57306941708537e-10,2.24262587438938e-09,"cid1 - cid0"
"AHCYL2","AHCYL2",-0.512310716038929,10.9834736163188,1.58769947513597e-10,2.25988448344871e-09,"cid1 - cid0"
"SLC2A3","SLC2A3",1.43462872709406,9.20064572706814,1.60510748423429e-10,2.28103608037296e-09,"cid1 - cid0"
"P2RY13","P2RY13",1.28831269981092,7.70176876673285,1.65359635844237e-10,2.34621999954589e-09,"cid1 - cid0"
"SLAMF7","SLAMF7",1.10463568200573,8.8516451554181,1.66216554610268e-10,2.35464685668629e-09,"cid1 - cid0"
"NDUFS7","NDUFS7",-0.373852468746229,9.76974125730184,1.66542462516202e-10,2.35553659859013e-09,"cid1 - cid0"
"WIPF1","WIPF1",0.911363180321896,8.31358677257796,1.69199159325703e-10,2.38933765527291e-09,"cid1 - cid0"
"VNN2","VNN2",1.73696945415321,8.49800850435874,1.69912143966118e-10,2.39562744083253e-09,"cid1 - cid0"
"ATP9A","ATP9A",-0.61537663920954,9.40234866911159,1.71881484227406e-10,2.41958322057857e-09,"cid1 - cid0"
"PPM1A","PPM1A",-0.326243550667751,10.0251667494359,1.74559168061213e-10,2.45341951593727e-09,"cid1 - cid0"
"HEBP2","HEBP2",-0.348749807253098,11.7264014566077,1.76537550841553e-10,2.47733650890976e-09,"cid1 - cid0"
"PDHX","PDHX",-0.361754564481213,9.62986138413549,1.79092220648924e-10,2.50925297569611e-09,"cid1 - cid0"
"ADTRP","ADTRP",-0.845209834167195,9.95583248657372,1.80191580734307e-10,2.51926211082169e-09,"cid1 - cid0"
"COL3A1","COL3A1",0.918074347812878,12.186994414042,1.8036937485052e-10,2.51926211082169e-09,"cid1 - cid0"
"ESD","ESD",-0.373519877847997,10.9405060611507,1.84229289301776e-10,2.56916639738131e-09,"cid1 - cid0"
"CREB5","CREB5",1.41804656944929,6.96240937055191,1.85170582821404e-10,2.5782771819596e-09,"cid1 - cid0"
"MRPS36","MRPS36",-0.390305447208878,9.93865540576698,1.87863078188713e-10,2.61170518481917e-09,"cid1 - cid0"
"TNFRSF11A","TNFRSF11A",-0.538296769639651,8.89265248978846,1.93877418010949e-10,2.68831090445187e-09,"cid1 - cid0"
"SERPINH1","SERPINH1",0.902688939506485,9.33740498312922,1.93973957810333e-10,2.68831090445187e-09,"cid1 - cid0"
"PPP3CC","PPP3CC",0.759189080121274,7.53397482844886,1.99844796706303e-10,2.76539484530375e-09,"cid1 - cid0"
"PLS1","PLS1",-0.673570075192053,12.7383024720107,2.00953153659244e-10,2.77644071714694e-09,"cid1 - cid0"
"GATA6","GATA6",-0.59035581989839,10.0276539718666,2.10269017889558e-10,2.89716601126187e-09,"cid1 - cid0"
"GIPC1","GIPC1",-0.543823315312682,10.2758401365766,2.10338200303833e-10,2.89716601126187e-09,"cid1 - cid0"
"FEM1C","FEM1C",-0.507918945826216,9.60388332349338,2.10829426302566e-10,2.89947135742991e-09,"cid1 - cid0"
"HS3ST3A1","HS3ST3A1",0.948423679845461,7.34916106730072,2.1396462965819e-10,2.93807565848125e-09,"cid1 - cid0"
"GPA33","GPA33",-0.92278580259625,12.3532564628186,2.20176651021456e-10,3.01874664103384e-09,"cid1 - cid0"
"ITGAL","ITGAL",0.964036115818363,8.64203903375816,2.23551439667354e-10,3.06033033538505e-09,"cid1 - cid0"
"FADS3","FADS3",0.598249804187294,8.34352110794908,2.28179899507348e-10,3.11435500306386e-09,"cid1 - cid0"
"ARHGAP45","ARHGAP45",0.65497971560114,8.70798170102164,2.28193553223489e-10,3.11435500306386e-09,"cid1 - cid0"
"P2RY8","P2RY8",1.40321364551935,8.09399104851085,2.32436738087676e-10,3.16743701080512e-09,"cid1 - cid0"
"CHMP1A","CHMP1A",-0.365476378404699,9.94510849265596,2.37388733385114e-10,3.23000202127193e-09,"cid1 - cid0"
"CXCR1","CXCR1",2.42841962965635,6.84901452976829,2.41846460382972e-10,3.28566215448975e-09,"cid1 - cid0"
"RAB24","RAB24",0.516447544780362,9.54998474420643,2.45075313385455e-10,3.32448375869693e-09,"cid1 - cid0"
"HSD17B11","HSD17B11",-0.437548492113399,11.6710935589217,2.47128084299348e-10,3.34725830367937e-09,"cid1 - cid0"
"UGDH","UGDH",-0.555388178925353,11.5717161649438,2.48397348368884e-10,3.35936776426981e-09,"cid1 - cid0"
"DBN1","DBN1",0.616052599283865,7.76061174416511,2.5530195818469e-10,3.44753911256038e-09,"cid1 - cid0"
"COG2","COG2",-0.327156793340954,9.00990391476561,2.70121761734857e-10,3.64216887471712e-09,"cid1 - cid0"
"NAT1","NAT1",-0.553689678820225,10.0388826543667,2.71047324638086e-10,3.64377881785062e-09,"cid1 - cid0"
"PHF21A","PHF21A",0.552991871342609,7.9646629199953,2.71055142710657e-10,3.64377881785062e-09,"cid1 - cid0"
"SFXN1","SFXN1",-0.326566843118654,9.01682147569932,2.72825969942956e-10,3.66208532068858e-09,"cid1 - cid0"
"GNG11","GNG11",0.719697550617255,9.16959191577606,2.78837781636766e-10,3.73717763322450e-09,"cid1 - cid0"
"EPAS1","EPAS1",0.37693475052421,11.87968779242,2.82122588226038e-10,3.7755508705347e-09,"cid1 - cid0"
"PPP1R16A","PPP1R16A",-0.489114819509064,8.58073704989046,2.83680973626133e-10,3.78991144366149e-09,"cid1 - cid0"
"ACADSB","ACADSB",-0.679786804301452,7.61752909883577,2.84042285121954e-10,3.78991144366149e-09,"cid1 - cid0"
"ALDH2","ALDH2",-0.427454359098293,12.2302387510043,2.85318344893519e-10,3.80127253248761e-09,"cid1 - cid0"
"IHH","IHH",-0.893106696509419,7.86519954108547,2.89045247457364e-10,3.84520371543206e-09,"cid1 - cid0"
"SH3BP5","SH3BP5",0.677781839883709,8.2948763549549,2.90136271111031e-10,3.85399115023303e-09,"cid1 - cid0"
"ZDHHC17","ZDHHC17",0.474126867087813,8.71697659334266,2.94314814124897e-10,3.90370449016326e-09,"cid1 - cid0"
"CAAP1","CAAP1",-0.373868672813352,9.67347437337196,2.96421875971122e-10,3.92583588101991e-09,"cid1 - cid0"
"PCNX1","PCNX1",1.09925603798388,7.40917048414284,2.99123966727469e-10,3.95577086279324e-09,"cid1 - cid0"
"EHF","EHF",-0.776647574861956,9.83101996160298,2.99976434237054e-10,3.96119323853148e-09,"cid1 - cid0"
"DOPEY2","DOPEY2",-0.486805930471755,8.62391382404903,3.02151094442149e-10,3.98403350300524e-09,"cid1 - cid0"
"SGMS1","SGMS1",-0.416345237373104,9.71616191849724,3.08111607809539e-10,4.05665180105706e-09,"cid1 - cid0"
"SMPD1","SMPD1",-0.508866257771826,9.22248231254197,3.08973555086718e-10,4.05703114224689e-09,"cid1 - cid0"
"RGS5","RGS5",1.00819665825647,8.65413477035864,3.09046714957263e-10,4.05703114224689e-09,"cid1 - cid0"
"TMEM254","TMEM254",-0.512553822445748,8.07026122091481,3.13442403247361e-10,4.10871132690135e-09,"cid1 - cid0"
"GPR65","GPR65",0.909425595251047,8.19981694096071,3.19832709757262e-10,4.18634831938123e-09,"cid1 - cid0"
"SULT1B1","SULT1B1",-0.64229929287532,9.95511662309084,3.25576267675294e-10,4.25530558320717e-09,"cid1 - cid0"
"FAM110C","FAM110C",-0.578082848856907,8.92681265516923,3.26520691348301e-10,4.26142820647425e-09,"cid1 - cid0"
"SLC15A3","SLC15A3",0.70971736554074,8.39191058562978,3.34307430592759e-10,4.35670222139297e-09,"cid1 - cid0"
"C1orf162","C1orf162",0.848458540406261,7.94213988533759,3.36571932246298e-10,4.37983794971092e-09,"cid1 - cid0"
"EHD3","EHD3",0.669908529885467,7.57409977852742,3.37692389450107e-10,4.38804058453819e-09,"cid1 - cid0"
"SEC14L1","SEC14L1",0.538054597181805,8.97114327643857,3.43705210331379e-10,4.45969963492295e-09,"cid1 - cid0"
"CHMP6","CHMP6",-0.342102101317808,8.36397585198061,3.4555365893053e-10,4.47719523647617e-09,"cid1 - cid0"
"COL6A1","COL6A1",1.12002551850879,8.61396525104814,3.5882830580473e-10,4.64247084085223e-09,"cid1 - cid0"
"ADGRL4","ADGRL4",0.902627276275613,8.26987789320391,3.64992154203797e-10,4.71540368915814e-09,"cid1 - cid0"
"FUT4","FUT4",-0.503661521401572,9.72290032322891,3.69288893499247e-10,4.76403957276479e-09,"cid1 - cid0"
"KLF3","KLF3",-0.492858186843161,9.08426779559694,3.74427247828495e-10,4.82030968861309e-09,"cid1 - cid0"
"IFI44L","IFI44L",1.3065593273014,7.07461071546487,3.74727526334715e-10,4.82030968861309e-09,"cid1 - cid0"
"COA3","COA3",-0.437963892777569,11.4700909352072,3.77642813890776e-10,4.8484216790336e-09,"cid1 - cid0"
"FGFR2","FGFR2",-0.869652239372067,7.59713051712879,3.77996016080135e-10,4.8484216790336e-09,"cid1 - cid0"
"GLIPR1","GLIPR1",1.00047600260879,8.14871803992938,3.7893281652382e-10,4.85348427230008e-09,"cid1 - cid0"
"AMPD2","AMPD2",0.47943405437009,8.84852339846653,3.79624902472649e-10,4.85540250262518e-09,"cid1 - cid0"
"MZB1","MZB1",1.33718762284749,10.5137414925635,3.86186666717229e-10,4.9322813510975e-09,"cid1 - cid0"
"ZMPSTE24","ZMPSTE24",-0.260832720634305,11.3283919678243,3.86879999978611e-10,4.93409777750499e-09,"cid1 - cid0"
"ECM1","ECM1",0.42559109120725,8.76784909499976,3.93491225268633e-10,5.01127587458048e-09,"cid1 - cid0"
"CLDN7","CLDN7",-0.692854845461516,12.3956246356518,3.97308822413416e-10,5.05270722594789e-09,"cid1 - cid0"
"KIAA1522","KIAA1522",-0.745780785846669,9.40597446317425,4.02713905483503e-10,5.11418098694156e-09,"cid1 - cid0"
"TRIM22","TRIM22",0.595300370636284,10.5332257270151,4.03440862780119e-10,5.11615587035468e-09,"cid1 - cid0"
"RGS4","RGS4",1.0222736852773,7.19090944234899,4.10648687238169e-10,5.20019476215463e-09,"cid1 - cid0"
"AQP9","AQP9",2.08540271647526,9.06697221184508,4.20015008346923e-10,5.3112914826695e-09,"cid1 - cid0"
"RAB11FIP1","RAB11FIP1",-0.552978190421971,10.3744593950234,4.25389060463431e-10,5.37166185942045e-09,"cid1 - cid0"
"F2RL1","F2RL1",-0.832887053069422,10.1104425081245,4.34401653163685e-10,5.47774366306264e-09,"cid1 - cid0"
"ARHGAP44","ARHGAP44",-0.828805954557197,7.95663142702985,4.36142517279824e-10,5.4919605586586e-09,"cid1 - cid0"
"TWF1","TWF1",-0.371481211440857,11.2889507868701,4.40216665381807e-10,5.52856404657798e-09,"cid1 - cid0"
"ATG5","ATG5",-0.312161135726384,10.3843170337876,4.40284392405909e-10,5.52856404657798e-09,"cid1 - cid0"
"MEST","MEST",-0.580959847300294,9.60112323475098,4.43788496929144e-10,5.56475968208211e-09,"cid1 - cid0"
"TAGAP","TAGAP",1.23066829020337,7.36605686074547,4.44753588135941e-10,5.56906136305046e-09,"cid1 - cid0"
"STX3","STX3",-0.566247826785094,9.96949086301683,4.46406546888181e-10,5.58195225459481e-09,"cid1 - cid0"
"MEI1","MEI1",0.607276710530281,8.47003097959563,4.49134528887577e-10,5.60823073518895e-09,"cid1 - cid0"
"PRKCDBP","PRKCDBP",0.903950721522341,8.08440462304849,4.53529291639439e-10,5.65521970480209e-09,"cid1 - cid0"
"AP1M1","AP1M1",0.416739728350223,8.84168664094888,4.59203376720513e-10,5.71800811095793e-09,"cid1 - cid0"
"MYO5A","MYO5A",0.74484499782365,7.52163688326898,4.68312491819789e-10,5.82333574897580e-09,"cid1 - cid0"
"SNX4","SNX4",-0.382537382832998,8.54617808018427,4.85776529582388e-10,6.03211826539683e-09,"cid1 - cid0"
"GJB1","GJB1",-0.557606985682675,8.21649395264264,4.91849845424889e-10,6.0990743297632e-09,"cid1 - cid0"
"SGSM3","SGSM3",-0.318704805716898,8.9339428420424,4.96142707911618e-10,6.14379759880044e-09,"cid1 - cid0"
"CD44","CD44",0.672158874009169,9.96525257039364,4.97005847805917e-10,6.14598529752262e-09,"cid1 - cid0"
"CCR1","CCR1",0.939591773891321,8.71095034647496,5.11659938382719e-10,6.31351954343278e-09,"cid1 - cid0"
"TMEM251","TMEM251",-0.352325694828732,9.71886142239064,5.11964167154272e-10,6.31351954343278e-09,"cid1 - cid0"
"MICU1","MICU1",-0.279070249106393,9.21082984204322,5.13244131291067e-10,6.32059794697239e-09,"cid1 - cid0"
"FAM101B","FAM101B",0.519231302246093,9.06366291400305,5.15533791349368e-10,6.3390630633977e-09,"cid1 - cid0"
"CENPV","CENPV",-0.647732553005815,8.64881353838466,5.16159608311954e-10,6.3390630633977e-09,"cid1 - cid0"
"LARS2","LARS2",-0.465866699759687,7.94884615827268,5.34720011991432e-10,6.55801132514972e-09,"cid1 - cid0"
"VPS4B","VPS4B",-0.351492944400322,10.7812877969962,5.41954934751089e-10,6.63765052096649e-09,"cid1 - cid0"
"TTC39B","TTC39B",-0.509415462934351,8.0902754443219,5.48676774017587e-10,6.71079666363314e-09,"cid1 - cid0"
"TPRN","TPRN",-0.649423733537057,8.57411640553498,5.61237254267757e-10,6.84862825005216e-09,"cid1 - cid0"
"GUCA2A","GUCA2A",-1.82541704167307,10.0663091413816,5.61475833300378e-10,6.84862825005216e-09,"cid1 - cid0"
"NUP210","NUP210",0.622617294510595,7.89428061077656,5.6312685110117e-10,6.85942135769902e-09,"cid1 - cid0"
"ESRRA","ESRRA",-0.389502317295754,9.43929167608292,5.65173166413577e-10,6.87499369415864e-09,"cid1 - cid0"
"WDR1","WDR1",-0.257258297714674,11.898136790807,5.84644441626674e-10,7.10220038790178e-09,"cid1 - cid0"
"WSB2","WSB2",-0.32298892668719,11.7843295755936,5.8610608774189e-10,7.10632227395377e-09,"cid1 - cid0"
"SPTSSA","SPTSSA",-0.411446543263795,11.1541408952039,5.87212843849309e-10,7.10632227395377e-09,"cid1 - cid0"
"E2F5","E2F5",0.526586331834551,7.87985515076056,5.87364959535998e-10,7.10632227395377e-09,"cid1 - cid0"
"PNRC2","PNRC2",-0.332212513634232,12.0251874107334,5.89758338809867e-10,7.125649672557e-09,"cid1 - cid0"
"GPR183","GPR183",1.04644827177618,8.9178092914196,5.91561216640092e-10,7.13779996304413e-09,"cid1 - cid0"
"WNK4","WNK4",-0.921741104614297,7.86431998249513,5.95619916048958e-10,7.1770997421081e-09,"cid1 - cid0"
"ZNF823","ZNF823",-0.496005696665339,8.14494258856539,5.97923679517918e-10,7.1951756757042e-09,"cid1 - cid0"
"ACPP","ACPP",-0.774525300499752,8.18408441031002,5.99323848049146e-10,7.20234417662282e-09,"cid1 - cid0"
"LPXN","LPXN",0.786781566400812,9.6866326585286,6.00496868414311e-10,7.20676737655942e-09,"cid1 - cid0"
"ABHD3","ABHD3",-0.526679128422925,11.7933133695095,6.03895934740994e-10,7.23785850567084e-09,"cid1 - cid0"
"MAP2K6","MAP2K6",-0.851363282619182,9.54221131808415,6.07531309948738e-10,7.27169494381157e-09,"cid1 - cid0"
"CNNM4","CNNM4",-0.750872136251644,9.34495134548982,6.11015880505478e-10,7.30363842211688e-09,"cid1 - cid0"
"ABCA7","ABCA7",0.519565781554054,7.98132571439897,6.19589922902518e-10,7.39625143966166e-09,"cid1 - cid0"
"KLF5","KLF5",-0.580479877399815,11.5521202184285,6.75387884793956e-10,8.05159485028001e-09,"cid1 - cid0"
"CYP26B1","CYP26B1",1.91456792766502,7.03728038217238,6.86498640718708e-10,8.17316799249282e-09,"cid1 - cid0"
"FAM30A","FAM30A",0.92627305197324,8.51432977965255,6.88129180109539e-10,8.18170059697305e-09,"cid1 - cid0"
"PIK3CB","PIK3CB",-0.368168723372312,9.87405471943842,6.95195315609154e-10,8.24397266797058e-09,"cid1 - cid0"
"STK10","STK10",0.482757818538326,8.67367864153981,6.9520823906152e-10,8.24397266797058e-09,"cid1 - cid0"
"ADIPOR2","ADIPOR2",-0.440163600928344,10.194322057885,6.98178159671255e-10,8.26823950203273e-09,"cid1 - cid0"
"GBP5","GBP5",1.19080342632116,8.41518768429926,7.22519457141865e-10,8.54520039602526e-09,"cid1 - cid0"
"SH3TC1","SH3TC1",0.530217940809079,7.6010430564307,7.31123054670346e-10,8.63554710879104e-09,"cid1 - cid0"
"AP1M2","AP1M2",-0.584182217197297,9.82306849028197,7.33702760016602e-10,8.65459922322613e-09,"cid1 - cid0"
"CYB5A","CYB5A",-0.515384188548323,10.6597227629943,7.36043992625527e-10,8.67079192891624e-09,"cid1 - cid0"
"SYT11","SYT11",0.532370462081692,7.4194058255243,7.39985766903287e-10,8.70577210392264e-09,"cid1 - cid0"
"COQ9","COQ9",-0.463687218658666,10.063507513822,7.51361174432381e-10,8.82800078043714e-09,"cid1 - cid0"
"GYPC","GYPC",0.715073608889437,8.88628698285476,7.74063978306371e-10,9.08282411242063e-09,"cid1 - cid0"
"CHP2","CHP2",-2.13008445506048,7.75901604253623,7.78333702813972e-10,9.12097073467734e-09,"cid1 - cid0"
"DDC","DDC",-0.814746052587804,9.41737424574579,7.92279638596171e-10,9.27226092072094e-09,"cid1 - cid0"
"JAGN1","JAGN1",-0.336126684191681,10.2619023598971,8.0238798445716e-10,9.37830238230412e-09,"cid1 - cid0"
"SC5D","SC5D",-0.491382770374958,9.99158542079076,8.21202600446233e-10,9.58569345736001e-09,"cid1 - cid0"
"LGR4","LGR4",-0.643220838635447,10.4238679241082,8.28070861247982e-10,9.65327919368904e-09,"cid1 - cid0"
"COL1A1","COL1A1",0.696349117401807,12.5962281411918,8.52446149027227e-10,9.92451283776432e-09,"cid1 - cid0"
"FUT3","FUT3",-0.605249952848453,10.696348601053,8.60274308344187e-10,1.00026440033838e-08,"cid1 - cid0"
"STAT4","STAT4",0.464788868477923,8.16206457976296,8.67982474878976e-10,1.00791791149046e-08,"cid1 - cid0"
"FAM114A1","FAM114A1",-0.331439637593155,10.4529438773198,8.69162622448991e-10,1.0079809532106e-08,"cid1 - cid0"
"SPINT2","SPINT2",-0.53452204608584,11.9010445078722,8.72274154637115e-10,1.01028078996974e-08,"cid1 - cid0"
"HGF","HGF",1.02285613582828,7.74048911609044,8.86932210677939e-10,1.02593075997411e-08,"cid1 - cid0"
"TLR1","TLR1",1.1140249949455,7.62556962146601,9.09884950343819e-10,1.05112257553912e-08,"cid1 - cid0"
"VPS9D1","VPS9D1",0.588417564497263,7.85389152540391,9.15353011069579e-10,1.0560767407353e-08,"cid1 - cid0"
"CREB3L1","CREB3L1",-0.628203406399152,10.6484735057384,9.20513959954075e-10,1.06066428358672e-08,"cid1 - cid0"
"BROX","BROX",-0.316488529481489,11.1577241287201,9.21850016396674e-10,1.06083845717216e-08,"cid1 - cid0"
"CAPN2","CAPN2",-0.325961577327226,12.6882848871427,9.43707290133185e-10,1.08459709480904e-08,"cid1 - cid0"
"MGAT4B","MGAT4B",-0.451614385289059,10.0471526704685,9.48363473364495e-10,1.08855104833748e-08,"cid1 - cid0"
"MICU2","MICU2",-0.294584864560207,10.748526981116,9.57398480640554e-10,1.09751454509281e-08,"cid1 - cid0"
"CDH5","CDH5",0.664189227683167,8.58455149164773,9.61509973113164e-10,1.100818259499e-08,"cid1 - cid0"
"KIAA1324","KIAA1324",-0.86465537396262,8.81246047483827,9.74266642115918e-10,1.11354196310325e-08,"cid1 - cid0"
"CKB","CKB",-1.12058419997748,10.6292908573169,9.75111023202225e-10,1.11354196310325e-08,"cid1 - cid0"
"GSAP","GSAP",0.683001560767513,8.79766189276337,9.83271238070091e-10,1.12143024133013e-08,"cid1 - cid0"
"CA7","CA7",-1.49237171970972,7.65766417088714,9.87418205068813e-10,1.12472712340726e-08,"cid1 - cid0"
"NDUFS3","NDUFS3",-0.354502455913995,10.7882482001859,1.01444285274747e-09,1.15404153248388e-08,"cid1 - cid0"
"OAZ2","OAZ2",0.367409656597843,9.34941761820868,1.01882590038465e-09,1.15755688910454e-08,"cid1 - cid0"
"RAB29","RAB29",0.609014723218309,8.92420214100164,1.0222050416597e-09,1.15992417464883e-08,"cid1 - cid0"
"ATP5F1","ATP5F1",-0.308769392719936,12.1962084150564,1.0305951738875e-09,1.16796437871073e-08,"cid1 - cid0"
"TMEM53","TMEM53",-0.463652057358164,8.57151318531207,1.04511116753136e-09,1.18291786130319e-08,"cid1 - cid0"
"PTGDS","PTGDS",1.06732999102855,8.8204720220691,1.04908362439339e-09,1.18591485974672e-08,"cid1 - cid0"
"C15orf48","C15orf48",-0.507855747713736,12.7663895457469,1.05891677285424e-09,1.19449830991767e-08,"cid1 - cid0"
"NXPE4","NXPE4",-1.31447965069982,9.35268543338486,1.05934508888041e-09,1.19449830991767e-08,"cid1 - cid0"
"IGDCC4","IGDCC4",0.681805913224075,7.77146020587373,1.07406034137732e-09,1.20956757689951e-08,"cid1 - cid0"
"UQCRC2","UQCRC2",-0.451724689294565,11.4243562078739,1.09516048206175e-09,1.23178037636921e-08,"cid1 - cid0"
"KLHL21","KLHL21",1.0835158058837,6.86498601207787,1.13205626465377e-09,1.27168127195047e-08,"cid1 - cid0"
"TUBA1A","TUBA1A",0.601188016316479,10.8841957789104,1.1375954480365e-09,1.27630226143744e-08,"cid1 - cid0"
"FERMT3","FERMT3",0.88428920933805,8.62938529348835,1.16199203097249e-09,1.30204188401711e-08,"cid1 - cid0"
"MAP7D1","MAP7D1",0.387553352232047,9.06161974050337,1.16851072017963e-09,1.30770955972103e-08,"cid1 - cid0"
"MDH2","MDH2",-0.348180606135649,12.061661680258,1.1771557326243e-09,1.31573973460492e-08,"cid1 - cid0"
"SLC2A6","SLC2A6",1.28834687176056,7.29275823309865,1.18442905740278e-09,1.32221862231011e-08,"cid1 - cid0"
"AGR3","AGR3",-0.713483747767297,11.718868091718,1.18977678543663e-09,1.32653444084859e-08,"cid1 - cid0"
"PRR15","PRR15",-0.852314794118806,10.0009839583139,1.19252634861622e-09,1.3279463183036e-08,"cid1 - cid0"
"MFSD6","MFSD6",-0.602865089368755,8.66234884497493,1.19684858022054e-09,1.33110376878441e-08,"cid1 - cid0"
"SLC7A5","SLC7A5",0.609480862039375,8.81089172628548,1.2206373584177e-09,1.35587670842601e-08,"cid1 - cid0"
"SLC25A1","SLC25A1",-0.598768127731914,9.9967210235492,1.25251794249399e-09,1.389565444752e-08,"cid1 - cid0"
"GPR155","GPR155",0.767003297568357,7.26641317921357,1.27171739028236e-09,1.40911952910866e-08,"cid1 - cid0"
"JADE1","JADE1",0.374510660615494,8.03659819354366,1.28397247942363e-09,1.42094012463285e-08,"cid1 - cid0"
"FPR2","FPR2",1.47542528677742,7.60174033682298,1.29941397357288e-09,1.43625349449358e-08,"cid1 - cid0"
"PARVG","PARVG",0.894790321152943,8.47092112945157,1.32232219849545e-09,1.45977196586064e-08,"cid1 - cid0"
"GPD2","GPD2",-0.571804105085219,8.35212899474654,1.34935018142682e-09,1.48777489831457e-08,"cid1 - cid0"
"AIFM3","AIFM3",-0.770532967145641,7.79601674801353,1.35887569115516e-09,1.49643469408513e-08,"cid1 - cid0"
"LOXL1","LOXL1",0.842193569122349,8.36006816070595,1.36066824919081e-09,1.49656791584831e-08,"cid1 - cid0"
"CD84","CD84",0.607102067229441,8.00275862777118,1.36672122650309e-09,1.50119358774742e-08,"cid1 - cid0"
"SQRDL","SQRDL",-0.45938722123203,12.3173078980476,1.3682273736199e-09,1.50119358774742e-08,"cid1 - cid0"
"ZEB2","ZEB2",0.766334970730318,8.63227878984297,1.37584150071859e-09,1.5076999946063e-08,"cid1 - cid0"
